timestamp,open,high,low,close,volume,rsi,macd,atr,sma_20,sma_50,bb_upper,bb_lower,obv,ad_line,cci,target
2025-08-25 14:00:00.000,490.18,500.56,474.55,483.64,1046635.0,0.9492839108650868,-0.23333053191369096,0.3127854688341514,0.8933983908312682,-6.8438421281964725,-2.2716837641909353,2.649630460606837,-1.7560553857035015,0.0,0.0,0
2025-08-25 15:00:00.000,561.59,577.24,556.24,567.82,818958.0,1.0246796988510158,0.12340032773615675,0.41814726501481675,0.9477362395557417,-6.8438421281964725,-2.101163462697497,2.574389649619048,-1.7551270525371414,0.0,0.0,1
2025-08-25 15:00:00.000,500.48,501.93,492.76,496.45,744572.0,1.0277623436407861,0.05099605230167312,0.463880265026459,0.9459481567823589,-6.8438421281964725,-2.1013409221679233,2.57270432534096,-1.754283039923133,0.0,0.0,0
2025-08-25 15:00:00.000,513.97,514.74,512.97,513.65,342682.0,1.043868144172362,0.07904608994257604,-0.3841150928817012,0.953633300419475,-6.8438421281964725,-2.0946885702541325,2.5754374864384615,-1.7538945913505388,0.0,0.0,0
2025-08-25 15:00:00.000,495.02,498.79,484.39,491.04,648560.0,0.9518640981340569,-0.012566631098303393,-0.8389825468436389,0.9560083800629096,-6.8438421281964725,-2.095708989502469,2.57863803227778,-1.7531594135289965,0.0,0.0,0
2025-08-25 15:00:00.000,513.77,550.47,508.2,526.01,1960661.0,0.9858275105535113,0.09220751737641521,-0.30478592747689204,0.9787206435733037,-6.8438421281964725,-2.071576751177875,2.5832906000232603,-1.7509368982909883,0.0,0.0,1
2025-08-25 15:00:00.000,526.85,531.87,503.41,514.14,1966632.0,0.9962568990933509,0.11273009794637187,-0.06644663895468673,0.9887447439695445,-6.8438421281964725,-2.0646490354427236,2.5881951936802516,-1.748707614601684,0.0,0.0,0
2025-08-25 15:00:00.000,494.5,501.47,493.96,497.62,684706.0,0.9951161847218069,0.04305844665604533,-0.07066814664806827,0.9754876454274893,-6.8438421281964725,-2.070815928731746,2.5794150357963943,-1.7479314633350675,0.0,0.0,1
2025-08-25 15:00:00.000,478.96,496.23,471.59,486.53,996203.0,0.9480617168955747,-0.06885822490112041,-0.0567723504906839,0.9685791438030568,-6.8438421281964725,-2.067911228053188,2.5701540453529605,-1.7468022133792365,0.0,0.0,1
2025-08-25 15:00:00.000,499.94,529.11,480.48,495.25,551614.0,0.9311954401163016,-0.11009329565624197,0.42465542270878454,0.962673052218245,-6.8438421281964725,-2.0686394826183254,2.564696189916748,-1.7461769290896532,0.0,0.0,0
2025-08-25 15:00:00.000,496.59,513.71,464.99,483.69,975693.0,0.9054478871585687,-0.2012920356609304,1.0183049420906647,0.8948523369247772,-6.8438421281964725,-2.186799139161313,2.5861060410631564,-1.7450709283276051,0.0,0.0,0
2025-08-25 15:00:00.000,498.07,502.03,479.03,493.61,628246.0,0.9021208035748977,-0.21800125073700233,0.9456598305337122,0.8881786340483612,-6.8438421281964725,-2.188466719753754,2.580585690246702,-1.7443587775232499,0.0,0.0,0
2025-08-25 16:00:00.000,550.27,574.8,526.42,552.42,569233.0,0.9914903426122526,0.08229591132705633,1.311699726780732,0.9296838281214345,-6.8438421281964725,-2.0905331576333697,2.5478618730324993,-1.7437135211446728,0.0,0.0,1
2025-08-25 16:00:00.000,511.41,516.78,491.45,502.45,1387924.0,1.0093615344331248,0.050947219433167885,1.2121425036784665,0.9332870858314347,-6.8438421281964725,-2.0892244023225444,2.55052966049465,-1.7421402342586698,0.0,0.0,0
2025-08-25 16:00:00.000,515.39,524.32,511.25,518.66,469739.0,1.056918459780158,0.11245770418677692,0.984532880543608,0.9310113441198566,-6.8438421281964725,-2.092817264563267,2.5509631810464453,-1.7416077597077981,0.0,0.0,1
2025-08-25 16:00:00.000,481.07,501.68,474.11,488.7,1174052.0,0.9494740299270108,-0.0011540334560222738,1.1000966536499472,0.9138800662354727,-6.8438421281964725,-2.0971589727425175,2.536839296410102,-1.7402769082958436,0.0,0.0,1
2025-08-25 16:00:00.000,542.18,566.66,519.95,548.8,703031.0,1.0205649791536566,0.23349177682176742,1.760410815356486,0.9555568440090243,-6.8438421281964725,-2.0194684854328266,2.5197925491380104,-1.7394799846510667,0.0,0.0,1
2025-08-25 16:00:00.000,503.04,517.78,493.03,501.59,514428.0,1.0041875799621895,0.1595661862752991,2.164620176997837,0.9605508327649871,-6.8438421281964725,-2.0183987348657415,2.524059875976233,-1.7388968527027806,0.0,0.0,0
2025-08-25 16:00:00.000,515.46,527.03,493.35,515.89,350896.0,1.0379337134537288,0.17750713405939017,2.503747961699544,0.9869927840804715,-6.8438421281964725,-2.0104967712064132,2.5449405318013887,-1.7384990931171327,0.0,0.0,1
2025-08-25 16:00:00.000,500.11,508.79,492.77,501.06,428305.0,1.0040517806322424,0.1089952834440609,2.04202055773586,0.9976219427889136,-6.8438421281964725,-2.0117805180356485,2.5567498009312266,-1.7380135862452077,0.0,0.0,1
2025-08-25 16:00:00.000,499.77,511.04,497.95,505.44,1091196.0,0.9922372389269546,0.07812258695555825,1.7716681692055054,1.0173089147382846,-6.8438421281964725,-2.0162439805582877,2.5802198173726585,-1.7367766565884983,0.0,0.0,1
2025-08-25 16:00:00.000,495.75,521.08,495.35,512.1,2243935.0,1.011900981903113,0.08960466932457113,2.0921509615947746,0.9669897368933825,-6.8438421281964725,-2.1551442935912317,2.63533894759545,-1.734233034957528,0.0,0.0,1
2025-08-25 16:00:00.000,487.81,514.47,483.59,494.33,1170332.0,1.0224933296388876,0.0002555184950674499,2.201910161622713,0.9650752240249119,-6.8438421281964725,-2.154729940087735,2.6330716348603245,-1.7329064003666788,0.0,0.0,1
2025-08-25 17:00:00.000,561.59,569.64,550.88,558.53,722052.0,1.1084271456286134,0.28326892461508907,1.6765083499505131,1.0056051002215958,-6.8438421281964725,-2.050424083519973,2.5944744694223183,-1.732087915390115,0.0,0.0,0
2025-08-25 17:00:00.000,524.9,538.08,519.0,526.4,447781.0,1.1664270394484813,0.3247931469077537,1.155152149817805,1.0375377299523147,-6.8438421281964725,-2.0323597613056896,2.6131651569204086,-1.731580331419306,0.0,0.0,1
2025-08-25 17:00:00.000,502.91,508.63,483.67,491.91,1216850.0,1.1641184508394011,0.16335327763880308,1.189627795980427,1.006742971077385,-6.8438421281964725,-2.0501885922406777,2.595453089161825,-1.7302009661606659,0.0,0.0,0
2025-08-25 17:00:00.000,502.22,502.96,495.62,498.43,732015.0,1.0908003926016454,0.07122954632698748,0.4677499804120601,0.9925557082643298,-6.8438421281964725,-2.0571202686082524,2.586311203703207,-1.7293711875849964,0.0,0.0,0
2025-08-25 17:00:00.000,552.1,556.07,540.92,548.7,586101.0,1.1536075827015946,0.2768547435479289,0.2886876957510984,1.0386846315291822,-6.8438421281964725,-1.989143338731643,2.581237839301896,-1.728706810416525,0.0,0.0,0
2025-08-25 17:00:00.000,504.12,515.07,500.18,509.7,909620.0,1.1414399627384477,0.21847728313675752,0.3207007957592469,1.0596088122661966,0.884789235455697,-1.9924436449137142,2.605077241396613,-1.727675706971923,0.0,0.0,1
2025-08-25 17:00:00.000,516.28,526.38,509.36,516.54,327182.0,1.1792464961953681,0.20838697461308792,0.13513035340431834,1.0788352174406028,0.8810334855588146,-1.9879595797538718,2.621226067531929,-1.727304828487268,0.0,0.0,1
2025-08-25 17:00:00.000,484.79,513.21,478.75,497.98,1990712.0,1.1102332767168936,0.09495349969652742,-0.08034243511206497,1.091740117860626,0.8800732776563756,-1.998070687515339,2.6421133207671037,-1.7250482488161847,0.0,0.0,1
2025-08-25 17:00:00.000,492.34,493.01,472.96,481.42,1420138.0,1.0828425518668165,-0.08711948908396702,-0.16301362744080072,1.0807316688669186,0.8721029443396109,-1.9870973887602008,2.622497396240888,-1.7234384456196736,0.0,0.0,0
2025-08-25 17:00:00.000,529.49,536.38,527.9,530.63,431568.0,1.1028593731008351,0.04586964680261884,-0.6062719352459368,1.061053727638626,0.8818873413201614,-2.036182227372917,2.640044288353527,-1.722949239960849,0.0,0.0,1
2025-08-25 17:00:00.000,491.07,508.32,485.86,499.92,1496055.0,1.1013112607394508,-0.021842692564114776,-0.49299481214018026,1.0587689552059705,0.8803011751015762,-2.0360022818442376,2.637579364920561,-1.7212533807407193,0.0,0.0,1
2025-08-25 18:00:00.000,546.86,568.9,530.24,556.27,1048904.0,1.1703380601509217,0.24046417662976635,-0.04322834664108083,1.0927334971791713,0.9009213359431948,-1.9616586877385997,2.6152405159508825,-1.7200643913523406,0.0,0.0,1
2025-08-25 18:00:00.000,532.42,539.52,526.49,531.93,339457.0,1.1972670672791792,0.3071392771621698,-0.2666164620825588,1.1317733043980365,0.910362367439645,-1.9475100535502088,2.644168774197273,-1.7196795984915918,0.0,0.0,0
2025-08-25 18:00:00.000,494.77,509.28,474.72,485.46,1461771.0,1.1852216667129845,0.09576915108866503,-0.20188667745069916,1.0745727170919321,0.9050204513241774,-1.99380953467123,2.6213645050448866,-1.7180226020388758,0.0,0.0,0
2025-08-25 18:00:00.000,480.13,483.24,450.32,461.24,2736614.0,1.0531024986086808,-0.2065131797723091,0.047182276458853686,1.0381337575434426,0.8895051932550184,-1.9521473967161609,2.5523449715322033,-1.7149205021268834,0.0,0.0,0
2025-08-25 18:00:00.000,542.84,561.69,533.19,550.61,1221050.0,1.085979516388567,0.06038258636591551,0.21287645342410647,1.0694884211251925,0.9066521970318031,-1.895459182624341,2.5408685001386297,-1.713536375941189,0.0,0.0,1
2025-08-25 18:00:00.000,534.72,571.8,522.89,537.97,668210.0,1.14852868776162,0.19796007064798773,0.6341477419928773,1.1028208126229535,0.917645969788211,-1.8634714131982661,2.550322207943751,-1.712778923782356,0.0,0.0,1
2025-08-25 18:00:00.000,526.26,544.94,498.42,514.69,1884683.0,1.1706096588108137,0.17286709117319435,1.323308872937532,1.1111742296198206,0.9042456000104996,-1.860051802385054,2.5562116871448484,-1.710642533714764,0.0,0.0,0
2025-08-25 18:00:00.000,488.28,506.84,463.97,481.47,1231229.0,1.0793117692882266,-0.03530360085675504,1.8108930115231798,1.0835131309588477,0.8983111505375134,-1.8535724647765741,2.5230759738932753,-1.7092468690822864,0.0,0.0,0
2025-08-25 18:00:00.000,489.19,504.47,487.56,494.15,964811.0,1.058194973481648,-0.12657115938965427,1.8464240346091465,1.083350577979449,0.8945705938036448,-1.8535227078244882,2.5228723037971093,-1.7081532036555258,0.0,0.0,1
2025-08-25 18:00:00.000,509.35,514.44,484.22,500.73,1521359.0,1.0367250994172117,-0.15949203425522251,2.0786069577451713,1.0311530101503872,0.8952603634044471,-1.935119780806202,2.5321949566389037,-1.7064286609834467,0.0,0.0,0
2025-08-25 18:00:00.000,489.01,497.1,471.71,487.6,485010.0,1.0226291289688336,-0.25722961503937614,1.9190691461661007,0.9961138123689407,0.8850566351247309,-1.953112331757684,2.5102851591570436,-1.7058788759285155,0.0,0.0,0
2025-08-25 19:00:00.000,550.29,568.42,526.27,550.32,303158.0,1.116194867301516,0.0223681907336491,2.307799646265049,1.048862254183742,0.8980164031750556,-1.8884702766279058,2.5145078766317677,-1.7055352299466124,0.0,0.0,1
2025-08-25 19:00:00.000,543.25,549.92,519.82,531.37,1806313.0,1.1171997823431161,0.1345495240987797,2.688087130977232,1.0786094494136618,0.9067433560098824,-1.8652391131805726,2.5270158158366964,-1.7034876765107496,0.0,0.0,0
2025-08-25 19:00:00.000,482.35,497.44,466.89,485.55,623420.0,1.0976854186298988,-0.03713816657022499,2.830387119474992,1.0215804458080338,0.9035497531444908,-1.9185249497342327,2.5097365165919205,-1.7027809962382907,0.0,0.0,1
2025-08-25 19:00:00.000,454.02,474.37,441.45,457.1,603152.0,0.9630132231226107,-0.3314467060861566,2.7294227271416003,0.9740788529393718,0.8945827483340558,-1.8900753341003977,2.4395675620735333,-1.7020972908395324,0.0,0.0,1
2025-08-25 19:00:00.000,559.48,571.5,552.49,563.74,608475.0,1.0062109899783827,0.04311854596656767,2.834608627168376,1.016703856426079,0.9172053680608251,-1.80111240870563,2.4148540936768774,-1.7014075515325093,0.0,0.0,1
2025-08-25 19:00:00.000,523.9,527.72,506.83,517.89,1169713.0,1.0502507126798175,0.07762147269214842,2.5941585847994806,1.0346840220917646,0.92761268472492,-1.7911744470740438,2.4255569449351335,-1.7000816186116237,0.0,0.0,0
2025-08-25 19:00:00.000,527.49,549.6,519.92,530.78,702930.0,1.1446855667241518,0.17660502511414267,2.5371682309388204,1.0792596613312546,0.9163575895646837,-1.773592928413124,2.4574947095784943,-1.6992848094558068,0.0,0.0,1
2025-08-25 19:00:00.000,474.53,486.41,464.02,476.7,546114.0,1.0443162819611842,-0.05288781025877629,2.4296956809114647,1.0305569825592593,0.9103562901744404,-1.7878902574198676,2.418838354172006,-1.6986657597135568,0.0,0.0,1
2025-08-25 19:00:00.000,500.28,500.7,499.28,500.1,323079.0,0.9928890757106947,-0.09989002194001526,1.5943648460834519,1.030719535538658,0.9062389429978421,-1.7878581438774732,2.4189793271991515,-1.6982995322012124,0.0,0.0,0
2025-08-25 19:00:00.000,489.2,498.54,466.98,485.96,718177.0,0.9538739282172561,-0.21527353229272644,1.331224199862624,0.9672245356414031,0.904695317635692,-1.8641529652821245,2.412734648822229,-1.6974854397466335,0.0,0.0,0
2025-08-25 19:00:00.000,481.83,495.24,480.62,486.58,872147.0,0.9608132739774875,-0.2995927594082353,0.8343175651207554,0.9262702155540673,0.8927139892834229,-1.8972140083862468,2.3963396646093957,-1.6964968139733443,0.0,0.0,1
2025-08-25 20:00:00.000,573.35,598.31,535.0,563.5,1000629.0,1.054990109294927,0.07227290400451525,1.6504757191746569,0.9967459628443797,0.9077126798101306,-1.7958331305488764,2.3904833761510096,-1.695362546907241,0.0,0.0,0
2025-08-25 20:00:00.000,529.41,533.57,526.21,529.76,337475.0,1.0944126547782036,0.1723406004617796,1.2483771113799966,1.0586244636687288,0.9174788449950637,-1.7955933015885437,2.4533251061149928,-1.6949800007506404,0.0,0.0,1
2025-08-25 20:00:00.000,467.69,489.86,449.91,473.63,609961.0,1.0754414883847703,-0.06818716018577908,1.5044819114451857,0.9891059728126519,0.9135590089376385,-1.8472032294577476,2.422041408154376,-1.6942885769822833,0.0,0.0,1
2025-08-25 20:00:00.000,449.72,460.45,444.77,449.81,306859.0,0.9389495818562091,-0.39031151887053045,1.0388847920959023,0.9094911357917154,0.8997514623911733,-1.8567841180732576,2.348288063446769,-1.693940735716802,0.0,0.0,1
2025-08-25 20:00:00.000,561.21,580.02,544.48,568.34,817180.0,0.9891545941371855,0.031667762695533896,1.1345722998125674,0.9579409543735351,0.9254734873726512,-1.7530190335109055,2.3181717606601397,-1.6930144180095614,0.0,0.0,1
2025-08-25 20:00:00.000,511.57,523.95,482.87,502.92,1208430.0,1.012742937748776,-0.007681796942874579,1.3197909498597138,0.9773118510851851,0.9283024543257232,-1.751676608769765,2.3368736493811006,-1.6916445972761116,0.0,0.0,0
2025-08-25 20:00:00.000,545.58,552.91,531.85,540.8,974658.0,1.1264069769134426,0.17580032495156392,1.1111781113450734,1.01944016491262,0.9247715632414371,-1.7095801369915937,2.347544984424919,-1.6905397697425162,0.0,0.0,0
2025-08-25 20:00:00.000,480.59,487.74,456.65,472.63,1250087.0,1.0026802073997894,-0.06767203181371853,1.323660665245314,0.9940638386843048,0.9157103608203191,-1.7041557561117902,2.3175442850699,-1.689122728547564,0.0,0.0,0
2025-08-25 20:00:00.000,491.16,505.02,482.3,492.58,405583.0,0.9683093969904991,-0.1447471435138866,1.3558496614073523,0.998561137780995,0.9077856069925949,-1.7043898253463388,2.322304191780042,-1.688662978291004,0.0,0.0,1
2025-08-25 20:00:00.000,482.71,492.62,459.61,471.56,1171626.0,0.8878890337965737,-0.32220177645427056,1.4144230806530298,0.9274351785730888,0.9025773907116426,-1.7623761958749198,2.2942663616895524,-1.6873348768812007,0.0,0.0,0
2025-08-25 20:00:00.000,490.4,490.67,483.25,488.35,470210.0,0.9037096557352627,-0.362501074238175,1.1511065382783114,0.888585016496858,0.8842088566285913,-1.7970844855549077,2.281276009565709,-1.6868018684263664,0.0,0.0,0
2025-08-26 13:00:00.000,564.39,601.79,541.4,564.44,306875.0,0.9910829446224166,0.04044553371783484,2.188366157773109,0.9598283750787724,0.9033066625362799,-1.6954007767041543,2.2759696493786525,-1.6864540090240199,0.0,0.0,1
2025-08-26 13:00:00.000,533.9,542.0,531.43,536.48,430841.0,1.0596887661110532,0.19768622513795342,1.8191601307560532,1.0315142389934946,0.909563207065146,-1.6800818575365262,2.3372528318339585,-1.6859656274589974,0.0,0.0,1
2025-08-26 13:00:00.000,474.73,482.58,463.99,471.55,478541.0,1.0392781268201938,-0.048461245715253676,1.888990903850751,0.9482600213782488,0.900596202254711,-1.764897082459263,2.3174076990033057,-1.6854231753652842,0.0,0.0,0
2025-08-26 13:00:00.000,442.83,462.07,439.7,446.67,591744.0,0.8806237696444712,-0.3813516098146952,1.168872049821296,0.883943225862924,0.8827381584489047,-1.7531915563570608,2.2429346346586994,-1.684752401551249,0.0,0.0,1
2025-08-26 13:00:00.000,561.51,576.48,543.93,559.16,429834.0,0.920548772648548,-0.0014296255569070746,1.6119544614725423,0.9095724122814147,0.8970379634770017,-1.697438445551703,2.2263426762417313,-1.6842651614751654,0.0,0.0,0
2025-08-26 13:00:00.000,513.92,517.09,512.18,513.67,314866.0,0.9749228243588605,0.03905419784399573,0.9956143382387351,0.9429589881056446,0.9029146789305372,-1.6869620744077045,2.2523251707633354,-1.683908243842321,0.0,0.0,0
2025-08-26 13:00:00.000,534.77,550.34,532.66,538.15,744908.0,1.0948879524330124,0.20892712133607594,1.0307935690169214,0.9773208818062638,0.8967219456863255,-1.6490764264877973,2.258310820393767,-1.6830638503541482,0.0,0.0,1
2025-08-26 13:00:00.000,493.16,505.84,482.45,498.34,987868.0,0.9998284214709261,0.11455392350843245,0.8170797420394453,0.9885009145004464,0.8881955426032746,-1.6479965372909016,2.2688710826560805,-1.681944048571412,0.0,0.0,1
2025-08-26 13:00:00.000,486.21,489.49,481.12,484.36,469663.0,0.9746240658329806,-0.03965551200147001,0.24172342266222166,0.9864960944211968,0.8859013749882704,-1.6476918217363727,2.2665957505081296,-1.681411660170649,0.0,0.0,0
2025-08-26 13:00:00.000,482.34,503.65,455.69,471.21,1140973.0,0.8801213121236723,-0.23429482461416665,0.7148840766288168,0.9031515695951753,0.8776302170438415,-1.7373591866710425,2.2503744436695383,-1.680118305593465,0.0,0.0,0
2025-08-26 13:00:00.000,511.57,526.53,499.52,517.71,871763.0,0.9413396500632553,-0.12091387115890953,0.6431184458413175,0.8922695506965546,0.8682134946082124,-1.7528024505545101,2.2511173041429293,-1.679130115104935,0.0,0.0,1
2025-08-26 14:00:00.000,544.57,561.26,520.24,539.16,652149.0,1.0045949779520265,0.09077921281584994,0.9650084074617143,0.9514478659186738,0.8771653062556345,-1.7098393529212226,2.2784909863016374,-1.6783908689578693,0.0,0.0,0
2025-08-26 14:00:00.000,529.04,553.63,510.49,527.12,471499.0,1.0800450856699335,0.18760037174075384,1.1431912113532237,1.0212643705703148,0.8803801795492435,-1.7164702191129664,2.354679480084718,-1.677856399351851,0.0,0.0,0
2025-08-26 14:00:00.000,473.27,480.26,471.55,477.02,778945.0,1.0646590215870706,-0.022034188106307154,1.1658818152051524,0.9387958256888282,0.874011205614078,-1.8205745192006904,2.3504063076750064,-1.6769734230841176,0.0,0.0,1
2025-08-26 14:00:00.000,446.14,458.29,435.67,447.73,504599.0,0.9061676236072829,-0.3516362899348171,0.5015220419591212,0.8889552760610429,0.8637740523757322,-1.795340144200483,2.28031730139777,-1.6764014328386934,0.0,0.0,1
2025-08-26 14:00:00.000,569.95,575.74,569.19,571.53,384204.0,0.9537652887532991,0.09478242539115701,0.4308117880949666,0.9167066819327914,0.8762020597205935,-1.7218129207997632,2.2522753415673242,-1.6759659168343948,0.0,0.0,1
2025-08-26 14:00:00.000,529.12,557.82,495.97,537.88,1024700.0,1.0438409843063732,0.2531692790308663,1.191738549827119,0.975632136964734,0.8877367090802721,-1.6844607021844844,2.2836883321898176,-1.6748043639884989,0.0,0.0,1
2025-08-26 14:00:00.000,539.93,543.86,529.11,535.53,805813.0,1.1645122688962453,0.3612008456004802,1.0577056805622316,1.0144190839934235,0.8814345850623663,-1.651214353819025,2.297733863766372,-1.6738909313902655,0.0,0.0,0
2025-08-26 14:00:00.000,504.5,510.62,501.1,504.44,307728.0,1.0902028755498834,0.26591326095833173,0.6526168381514253,1.0441120948968754,0.8730813840376664,-1.6563881792197175,2.3319393783775926,-1.6735421050663053,0.0,0.0,0
2025-08-26 14:00:00.000,468.27,496.13,440.54,476.11,1426922.0,1.0391966472222258,0.028032026087175095,1.5440585460706424,1.0330584922977804,0.8702402625541826,-1.6518084456572,2.317173705886854,-1.6719246118390472,0.0,0.0,1
2025-08-26 14:00:00.000,466.86,475.43,465.53,468.66,537605.0,0.9448296928428624,-0.20069808151511764,1.4072113383435005,0.9465622458156417,0.8724949279453535,-1.7353981211110958,2.2930879191160827,-1.6713152075082987,0.0,0.0,1
2025-08-26 14:00:00.000,522.2,532.78,516.45,527.87,670283.0,0.9849312349758692,-0.04241353460266099,1.2830286536965048,0.9387867949677497,0.8655850774069146,-1.7483805105474275,2.2951103695558106,-1.6705554054918983,0.0,0.0,1
2025-08-26 15:00:00.000,533.07,538.02,530.51,534.98,557771.0,1.0536728557944517,0.12244182898799953,1.267901584461885,0.9960686587635513,0.8646765262587198,-1.7191670841498352,2.3310820568036497,-1.6699231419099638,0.0,0.0,1
2025-08-26 15:00:00.000,526.83,530.76,525.47,527.75,383639.0,1.130453796945829,0.2094125859491584,0.5173526958092982,1.0692897452614818,0.8686449804377883,-1.7406168109998297,2.422086635050225,-1.6694882663637096,0.0,0.0,1
2025-08-26 15:00:00.000,489.74,499.81,459.09,486.24,817312.0,1.087717747811873,0.04036762263715143,0.75850632279376,1.0034377271629487,0.8700944081892554,-1.8173621582406674,2.413786268359944,-1.6685617990273331,0.0,0.0,0
2025-08-26 15:00:00.000,454.01,454.56,448.84,451.48,670981.0,0.9686488953153631,-0.2891340381521235,0.1375928995587873,0.9472756727807791,0.8571285628737253,-1.7948473762637693,2.3393412766319206,-1.6678012057901983,0.0,0.0,0
2025-08-26 15:00:00.000,547.45,575.47,536.82,550.61,500430.0,1.0005481579196402,0.01715458997479787,0.05861552646176118,0.9585279512435846,0.8722852622957711,-1.7701211840727935,2.3318665987707363,-1.6672339413316528,0.0,0.0,1
